DATE,PRICE,IMPUTED
2006-07-18,1174.2147101557014,0
2006-07-19,1173.5369113873746,0
2006-07-20,1172.8132173436375,0
2006-07-21,1172.2735674140124,0
2006-07-22,1172.0016532418351,0
2006-07-23,1171.9692718967535,0
2006-07-24,1172.0895634234075,0
2006-07-25,1172.2659813418404,0
2006-07-26,1172.424401446022,0
2006-07-27,1172.525766361999,0
2006-07-28,1172.5633978745675,0
2006-07-29,1172.551927944729,0
2006-07-30,1172.514453437598,0
2006-07-31,1172.4723826031627,0
2006-08-01,1172.4398580249585,0
2006-08-02,1172.4225454843695,0
2006-08-03,1172.4193870144065,0
2006-08-04,1172.4256138700744,0
2006-08-05,1172.435632294235,0
2006-08-06,1172.4449899298454,0
2006-08-07,1172.4512179351045,0
2006-08-08,1172.4537548224569,0
2006-08-09,1172.453343541743,0
2006-08-10,1172.4512898195735,0
2006-08-11,1172.4488542815795,0
2006-08-12,1172.4469021986695,0
2006-08-13,1172.4458096135922,0
2006-08-14,1172.445550182727,0
2006-08-15,1172.4458646849719,0
2006-08-16,1172.4464304197975,0
2006-08-17,1172.4469810361795,0
2006-08-18,1172.4473617081458,0
2006-08-19,1172.4475295319874,0
2006-08-20,1172.4475210569262,0
2006-08-21,1172.4474096542149,0
2006-08-22,1172.4472692688605,0
2006-08-23,1172.4471525801034,0
2006-08-24,1172.4470841586144,0
2006-08-25,1172.4470645894805,0
2006-08-26,1172.4470799464834,0
2006-08-27,1172.4471116971245,0
2006-08-28,1172.4471439706485,0
2006-08-29,1172.447167125563,0
2006-08-30,1199.0,0
2006-08-31,1199.0,0
2006-09-01,1199.7023258647216,0
2006-09-02,1206.0,0
2006-09-03,1193.9179481562614,0
2006-09-04,1185.3277255457022,0
2006-09-05,1176.40251135954,0
2006-09-06,1169.9156580572067,0
2006-09-07,1166.8045095499651,0
2006-09-08,1166.6315199204214,0
2006-09-09,1000.0,0
2006-09-10,1053.2452325283252,0
2006-09-11,1034.9746018519343,0
2006-09-12,1063.8143004542826,0
2006-09-13,1147.0,0
2006-09-14,1182.4470076336659,0
2006-09-15,1172.0,0
2006-09-16,1193.1781721528191,0
2006-09-17,1176.6237653271005,0
2006-09-18,1165.0013304043312,0
2006-09-19,1159.7179394013478,0
2006-09-20,1159.7628956312178,0
2006-09-21,1162.9767574267019,0
2006-09-22,1167.1446164090448,0
2006-09-23,1170.0,0
2006-09-24,1172.2264294507586,0
2006-09-25,1172.7364202995805,0
2006-09-26,1140.0,0
2006-09-27,1156.0,0
2006-09-28,1159.0,0
2006-09-29,1167.0,0
2006-09-30,1150.0,0
2006-10-01,1163.3924119602134,0
2006-10-02,1161.2353395273205,0
2006-10-03,1150.0,0
2006-10-04,1145.0,0
2006-10-05,1150.1802377537438,0
2006-10-06,1151.0,0
2006-10-07,1157.9979211962461,0
2006-10-08,1164.441877945986,0
2006-10-09,1169.6124473886407,0
2006-10-10,1172.519730563921,0
2006-10-11,1140.0,0
2006-10-12,1149.4101747557593,0
2006-10-13,1144.1583280726186,0
2006-10-14,1148.363749497667,0
2006-10-15,1156.9871772862334,0
2006-10-16,1165.7322535515075,0
2006-10-17,1171.99918402294,0
2006-10-18,1150.0,0
2006-10-19,1157.6529184513024,0
2006-10-20,1153.0827248646085,0
2006-10-21,1155.03381612625,0
2006-10-22,1160.307462104961,0
2006-10-23,1166.0245590049785,0
2006-10-24,1170.3372875395705,0
2006-10-25,1172.5527867750875,0
2006-10-26,1172.869791380499,0
2006-10-27,1171.9611561921781,0
2006-10-28,1170.5862773078093,0
2006-10-29,1169.334505513788,0
2006-10-30,1168.5216482695262,0
2006-10-31,1168.208055779261,0
2006-11-01,1188.0,0
2006-11-02,1180.0,0
2006-11-03,1180.0,0
2006-11-04,1177.7422540580078,0
2006-11-05,1172.2009903493365,0
2006-11-06,1168.0126840073751,0
2006-11-07,1165.8565585678098,0
2006-11-08,1240.0,0
2006-11-09,1300.0,0
2006-11-10,1290.0,0
2006-11-11,1287.0274665949405,0
2006-11-12,1253.3653473430552,0
2006-11-13,1209.0241822986286,0
2006-11-14,1171.3110343676724,0
2006-11-15,1148.6358874481184,0
2006-11-16,1321.0,0
2006-11-17,1320.0,0
2006-11-18,1340.0,0
2006-11-19,1325.8344159513645,0
2006-11-20,1273.6212712503354,0
2006-11-21,1354.0,0
2006-11-22,1264.6256894286705,0
2006-11-23,1371.0,0
2006-11-24,1373.0,0
2006-11-25,1380.0,0
2006-11-26,1331.9263344028595,0
2006-11-27,1281.4458177854194,0
2006-11-28,1376.0,0
2006-11-29,1343.0,0
2006-11-30,1340.0,0
2006-12-01,1358.0,0
2006-12-02,1321.0,0
2006-12-03,1272.5676968902708,0
2006-12-04,1228.780533159817,0
2006-12-05,1297.0,0
2006-12-06,1325.0,0
2006-12-07,1318.0,0
2006-12-08,1320.0,0
2006-12-09,1315.0,0
2006-12-10,1263.4749924610987,0
2006-12-11,1226.8219473322938,0
2006-12-12,1336.0,0
2006-12-13,1334.0,0
2006-12-14,1318.0,0
2006-12-15,1300.0,0
2006-12-16,1256.8600706526395,0
2006-12-17,1211.4445717837566,0
2006-12-18,1178.2111155268901,0
2006-12-19,1161.0006916964473,0
2006-12-20,1157.5701704224389,0
2006-12-21,1162.8604304813302,0
2006-12-22,1171.6158399655164,0
2006-12-23,1179.9166088246266,0
2006-12-24,1185.6758226671445,0
2006-12-25,1188.4153919604644,0
2006-12-26,1188.6967450863026,0
2006-12-27,1187.513397555739,0
2006-12-28,1185.8292166498454,0
2006-12-29,1184.326010509475,0
2006-12-30,1350.0,0
2006-12-31,1303.524837715383,0
2007-01-01,1320.8368463305471,0
2007-01-02,1346.0,0
2007-01-03,1345.0,0
2007-01-04,1320.0,0
2007-01-05,1330.0,0
2007-01-06,1281.05187816124,0
2007-01-07,1250.463419571582,0
2007-01-08,1216.1885160324525,0
2007-01-09,1335.0,0
2007-01-10,1330.0,0
2007-01-11,1321.0,0
2007-01-12,1304.8113524430426,0
2007-01-13,1360.0,0
2007-01-14,1290.4906406802993,0
2007-01-15,1267.2274876814286,0
2007-01-16,1380.0,0
2007-01-17,1364.0,0
2007-01-18,1404.0,0
2007-01-19,1368.0,0
2007-01-20,1380.0,0
2007-01-21,1380.0,0
2007-01-22,1380.0,0
2007-01-23,1388.0,0
2007-01-24,1388.0,0
2007-01-25,1370.0,0
2007-01-26,1370.0,0
2007-01-27,1375.0,0
2007-01-28,1375.0,0
2007-01-29,1375.0,0
2007-01-30,1375.0,0
2007-01-31,1385.0,0
2007-02-01,1325.0,0
2007-02-02,1325.0,0
2007-02-03,1375.0,0
2007-02-04,1375.0,0
2007-02-05,1375.0,0
2007-02-06,1370.0,0
2007-02-07,1370.0,0
2007-02-08,1365.0,0
2007-02-09,1370.0,0
2007-02-10,1344.0,0
2007-02-11,1344.0,0
2007-02-12,1344.0,0
2007-02-13,1363.0,0
2007-02-14,1363.0,0
2007-02-15,1371.0,0
2007-02-16,1371.0,0
2007-02-17,1399.0,0
2007-02-18,1399.0,0
2007-02-19,1399.0,0
2007-02-20,1399.0,0
2007-02-21,1399.0,0
2007-02-22,1430.0,0
2007-02-23,1418.0,0
2007-02-24,1392.0,0
2007-02-25,1392.0,0
2007-02-26,1392.0,0
2007-02-27,1390.0,0
2007-02-28,1392.0,0
2007-03-01,1394.0,0
2007-03-02,1400.0,0
2007-03-03,1400.0,0
2007-03-04,1400.0,0
2007-03-05,1400.0,0
2007-03-06,1397.0,0
2007-03-07,1412.0,0
2007-03-08,1412.0,0
2007-03-09,1412.0,0
2007-03-10,1398.0,0
2007-03-11,1398.0,0
2007-03-12,1398.0,0
2007-03-13,1440.0,0
2007-03-14,1450.0,0
2007-03-15,1401.0,0
2007-03-16,1476.0,0
2007-03-17,1481.0,0
2007-03-18,1481.0,0
2007-03-19,1481.0,0
2007-03-20,1481.0,0
2007-03-21,1511.0,0
2007-03-22,1510.0,0
2007-03-23,1500.0,0
2007-03-24,1500.0,0
2007-03-25,1500.0,0
2007-03-26,1500.0,0
2007-03-27,1500.0,0
2007-03-28,1490.0,0
2007-03-29,1542.0,0
2007-03-30,1542.0,0
2007-03-31,1542.0,0
2007-04-01,1542.0,0
2007-04-02,1542.0,0
2007-04-03,1490.0,0
2007-04-04,1511.0,0
2007-04-05,1490.0,0
2007-04-06,1480.7551839270902,0
2007-04-07,1461.0,0
2007-04-08,1456.9371137935075,0
2007-04-09,1448.1880533704846,0
2007-04-10,1515.0,0
2007-04-11,1538.0,0
2007-04-12,1504.0,0
2007-04-13,1480.0,0
2007-04-14,1480.0,0
2007-04-15,1480.0,0
2007-04-16,1480.0,0
2007-04-17,1480.0,0
2007-04-18,1480.0,0
2007-04-19,1477.0,0
2007-04-20,1435.0,0
2007-04-21,1490.0,0
2007-04-22,1490.0,0
2007-04-23,1490.0,0
2007-04-24,1490.0,0
2007-04-25,1458.0,0
2007-04-26,1468.0,0
2007-04-27,1468.0,0
2007-04-28,1480.0,0
2007-04-29,1480.0,0
2007-04-30,1480.0,0
2007-05-01,1504.0,0
2007-05-02,1504.0,0
2007-05-03,1500.0,0
2007-05-04,1500.0,0
2007-05-05,1491.0,0
2007-05-06,1491.0,0
2007-05-07,1491.0,0
2007-05-08,1446.0,0
2007-05-09,1447.0,0
2007-05-10,1460.0,0
2007-05-11,1460.0,0
2007-05-12,1460.0,0
2007-05-13,1460.0,0
2007-05-14,1460.0,0
2007-05-15,1460.0,0
2007-05-16,1460.0,0
2007-05-17,1460.0,0
2007-05-18,1460.0,0
2007-05-19,1460.0,0
2007-05-20,1460.0,0
2007-05-21,1460.0,0
2007-05-22,1460.0,0
2007-05-23,1460.0,0
2007-05-24,1460.0,0
2007-05-25,1470.0,0
2007-05-26,1445.0,0
2007-05-27,1445.0,0
2007-05-28,1445.0,0
2007-05-29,1445.0,0
2007-05-30,1445.0,0
2007-05-31,1445.0,0
2007-06-01,1461.0,0
2007-06-02,1482.0,0
2007-06-03,1482.0,0
2007-06-04,1482.0,0
2007-06-05,1448.0,0
2007-06-06,1471.0,0
2007-06-07,1471.0,0
2007-06-08,1460.0,0
2007-06-09,1450.0,0
2007-06-10,1450.0,0
2007-06-11,1450.0,0
2007-06-12,1450.0,0
2007-06-13,1455.0,0
2007-06-14,1455.0,0
2007-06-15,1460.0,0
2007-06-16,1461.0,0
2007-06-17,1461.0,0
2007-06-18,1461.0,0
2007-06-19,1459.0,0
2007-06-20,1470.0,0
2007-06-21,1466.0,0
2007-06-22,1466.0,0
2007-06-23,1466.0,0
2007-06-24,1466.0,0
2007-06-25,1466.0,0
2007-06-26,1475.0,0
2007-06-27,1460.0,0
2007-06-28,1490.0,0
2007-06-29,1474.0,0
2007-06-30,1509.0,0
2007-07-01,1509.0,0
2007-07-02,1509.0,0
2007-07-03,1500.0,0
2007-07-04,1500.0,0
2007-07-05,1500.0,0
2007-07-06,1500.0,0
2007-07-07,1500.0,0
2007-07-08,1500.0,0
2007-07-09,1500.0,0
2007-07-10,1500.0,0
2007-07-11,1560.0,0
2007-07-12,1560.0,0
2007-07-13,1585.0,0
2007-07-14,1570.6573038213648,0
2007-07-15,1555.536797823017,0
2007-07-16,1543.8287679995788,0
2007-07-17,1570.0,0
2007-07-18,1560.0,0
2007-07-19,1573.0,0
2007-07-20,1585.0,0
2007-07-21,1572.1233530304469,0
2007-07-22,1559.6564129217184,0
2007-07-23,1550.133250186263,0
2007-07-24,1570.0,0
2007-07-25,1579.0,0
2007-07-26,1568.831431387065,0
2007-07-27,1572.0,0
2007-07-28,1563.356167223567,0
2007-07-29,1555.5427795840565,0
2007-07-30,1549.6865651159783,0
2007-07-31,1545.471226577968,0
2007-08-01,1542.500881331949,0
2007-08-02,1540.4589991889954,0
2007-08-03,1511.0,0
2007-08-04,1512.8251638982438,0
2007-08-05,1517.630391030099,0
2007-08-06,1469.0,0
2007-08-07,1477.3527289636436,0
2007-08-08,1489.8934501322622,0
2007-08-09,1500.2356163647771,0
2007-08-10,1480.0,0
2007-08-11,1488.7194944912353,0
2007-08-12,1498.240569756095,0
2007-08-13,1505.6842080654071,0
2007-08-14,1511.5355988377787,0
2007-08-15,1516.1666145647725,0
2007-08-16,1519.862276198369,0
2007-08-17,1522.8410374959994,0
2007-08-18,1525.2703319175714,0
2007-08-19,1527.2784885146234,0
2007-08-20,1528.9638648405282,0
2007-08-21,1530.4018468518493,0
2007-08-22,1496.0,0
2007-08-23,1438.0,0
2007-08-24,1438.0,0
2007-08-25,1438.0,0
2007-08-26,1438.0,0
2007-08-27,1438.0,0
2007-08-28,1438.0,0
2007-08-29,1441.0,0
2007-08-30,1416.0,0
2007-08-31,1416.0,0
2007-09-01,1450.0,0
2007-09-02,1450.0,0
2007-09-03,1450.0,0
2007-09-04,1450.0,0
2007-09-05,1505.0,0
2007-09-06,1490.0,0
2007-09-07,1490.0,0
2007-09-08,1490.0,0
2007-09-09,1490.0,0
2007-09-10,1490.0,0
2007-09-11,1490.0,0
2007-09-12,1490.0,0
2007-09-13,1490.0,0
2007-09-14,1490.0,0
2007-09-15,1490.0,0
2007-09-16,1490.0,0
2007-09-17,1490.0,0
2007-09-18,1490.0,0
2007-09-19,1490.0,0
2007-09-20,1490.0,0
2007-09-21,1490.0,0
2007-09-22,1490.0,0
2007-09-23,1490.0,0
2007-09-24,1490.0,0
2007-09-25,1490.0,0
2007-09-26,1490.0,0
2007-09-27,1450.0,0
2007-09-28,1460.1636355396936,0
2007-09-29,1472.5531503310956,0
2007-09-30,1482.203584370033,0
2007-10-01,1489.74848141632,0
2007-10-02,1495.6748478576114,0
2007-10-03,1340.0,0
2007-10-04,1340.0,0
2007-10-05,1340.0,0
2007-10-06,1340.0,0
2007-10-07,1340.0,0
2007-10-08,1340.0,0
2007-10-09,1340.0,0
2007-10-10,1340.0,0
2007-10-11,1340.0,0
2007-10-12,1340.0,0
2007-10-13,1340.0,0
2007-10-14,1340.0,0
2007-10-15,1340.0,0
2007-10-16,1340.0,0
2007-10-17,1340.0,0
2007-10-18,1340.0,0
2007-10-19,1340.0,0
2007-10-20,1340.0,0
2007-10-21,1340.0,0
2007-10-22,1340.0,0
2007-10-23,1340.0,0
2007-10-24,1340.0,0
2007-10-25,1340.0,0
2007-10-26,1340.0,0
2007-10-27,1340.0,0
2007-10-28,1340.0,0
2007-10-29,1340.0,0
2007-10-30,1600.0,0
2007-10-31,1570.0,0
2007-11-01,1537.0440295626286,0
2007-11-02,1513.1667805304835,0
2007-11-03,1494.801466448406,0
2007-11-04,1480.6756866787478,0
2007-11-05,1469.8107674506243,0
2007-11-06,1461.4539565871844,0
2007-11-07,1455.0262707166314,0
2007-11-08,1450.082381675029,0
2007-11-09,1446.2797629179959,0
2007-11-10,1443.3549583178808,0
2007-11-11,1441.1053291818987,0
2007-11-12,1439.375014873291,0
2007-11-13,1438.0441343478376,0
2007-11-14,1437.0204804577775,0
2007-11-15,1700.0,0
2007-11-16,1695.0,0
2007-11-17,1695.0,0
2007-11-18,1695.0,0
2007-11-19,1695.0,0
2007-11-20,1695.0,0
2007-11-21,1716.0,0
2007-11-22,1650.0,0
2007-11-23,1680.0,0
2007-11-24,1680.0,0
2007-11-25,1680.0,0
2007-11-26,1680.0,0
2007-11-27,1680.0,0
2007-11-28,1703.0,0
2007-11-29,1710.0,0
2007-11-30,1710.0,0
2007-12-01,1710.0,0
2007-12-02,1710.0,0
2007-12-03,1710.0,0
2007-12-04,1710.0,0
2007-12-05,1600.0,0
2007-12-06,1720.0,0
2007-12-07,1740.0,0
2007-12-08,1751.0,0
2007-12-09,1717.880392411388,0
2007-12-10,1699.8271674748596,0
2007-12-11,1675.9391821026584,0
2007-12-12,1790.0,0
2007-12-13,1763.981036204617,0
2007-12-14,1731.3316325864484,0
2007-12-15,1870.0,0
2007-12-16,1835.8267216609304,0
2007-12-17,1794.1575690151935,0
2007-12-18,1850.0,0
2007-12-19,1869.0,0
2007-12-20,1880.0,0
2007-12-21,1841.609933560589,0
2007-12-22,1943.0,0
2007-12-23,1906.283357151016,0
2007-12-24,1865.7644787043585,0
2007-12-25,1833.1622755172568,0
2007-12-26,1807.854884877792,0
2007-12-27,1788.337259884122,0
2007-12-28,1773.3323213902568,0
2007-12-29,1761.836193970792,0
2007-12-30,1753.0674317845935,0
2007-12-31,1746.4185311754834,0
2008-01-01,1741.4172963562046,0
2008-01-02,1737.6967113699468,0
2008-01-03,1734.9715126003625,0
2008-01-04,1733.019978637717,0
2008-01-05,1731.6697763213058,0
2008-01-06,1730.786959551481,0
2008-01-07,1730.2674186054348,0
2008-01-08,1730.0302341103015,0
2008-01-09,1730.012511412934,0
2008-01-10,1730.165365589313,0
2008-01-11,1730.450800789603,0
2008-01-12,1730.8392847063758,0
2008-01-13,1731.3078633279224,0
2008-01-14,1731.8386956286206,0
2008-01-15,1732.4179146557415,0
2008-01-16,1733.0347423081814,0
2008-01-17,1733.6808012974561,0
2008-01-18,1734.3495803687827,0
2008-01-19,1735.0360186437042,0
2008-01-20,1735.7361825500225,0
2008-01-21,1736.4470147153168,0
2008-01-22,1737.1661387942056,0
2008-01-23,1737.89170777017,0
2008-01-24,1931.0,0
2008-01-25,1915.9848900820468,0
2008-01-26,1886.874252560372,0
2008-01-27,1862.659572377223,0
2008-01-28,1843.926374845844,0
2008-01-29,1829.611113071,0
2008-01-30,1980.0,0
2008-01-31,1958.5509211114768,0
2008-02-01,1990.0,0
2008-02-02,1969.0,0
2008-02-03,1939.1815207067364,0
2008-02-04,1914.8852227189184,0
2008-02-05,2000.0,0
2008-02-06,2000.0,0
2008-02-07,1980.0,0
2008-02-08,2029.0,0
2008-02-09,2045.0,0
2008-02-10,2014.8998134557016,0
2008-02-11,1987.3761531040725,0
2008-02-12,2065.0,0
2008-02-13,2065.0,0
2008-02-14,2065.0,0
2008-02-15,2065.0,0
2008-02-16,2065.0,0
2008-02-17,2065.0,0
2008-02-18,2065.0,0
2008-02-19,2065.0,0
2008-02-20,2065.0,0
2008-02-21,2065.0,0
2008-02-22,2065.0,0
2008-02-23,2158.0,0
2008-02-24,2135.421420128208,0
2008-02-25,2108.412387259429,0
2008-02-26,2175.0,0
2008-02-27,2151.0,0
2008-02-28,2130.0,0
2008-02-29,2170.0,0
2008-03-01,2150.117041541609,0
2008-03-02,2129.8356512062937,0
2008-03-03,2113.9711944815026,0
2008-03-04,2101.988169840868,0
2008-03-05,2204.0,0
2008-03-06,2189.1611430020857,0
2008-03-07,2176.0,0
2008-03-08,2158.773612565732,0
2008-03-09,2145.084321446916,0
2008-03-10,2134.7949893357304,0
2008-03-11,2090.0,0
2008-03-12,2156.0,0
2008-03-13,2156.0,0
2008-03-14,2199.0,0
2008-03-15,2256.0,0
2008-03-16,2237.9696955126333,0
2008-03-17,2217.98502287735,0
2008-03-18,2000.0,0
2008-03-19,2071.0,0
2008-03-20,2074.0,0
2008-03-21,2083.3201038872926,0
2008-03-22,2091.4004065484733,0
2008-03-23,2097.914048482225,0
2008-03-24,2103.1678893092544,0
2008-03-25,2107.4531365808293,0
2008-03-26,2110.9979975092842,0
2008-03-27,2111.0,0
2008-03-28,2113.7911832553546,0
2008-03-29,2145.0,0
2008-03-30,2144.9755118352173,0
2008-03-31,2142.7611960678228,0
2008-04-01,2141.0924559203536,0
2008-04-02,2140.067194940127,0
2008-04-03,2139.5563578404976,0
2008-04-04,2139.440567129669,0
2008-04-05,2139.6265636602952,0
2008-04-06,2140.042942826616,0
2008-04-07,2140.6351782638762,0
2008-04-08,2141.3616470763213,0
2008-04-09,2142.190577794116,0
2008-04-10,2143.0977188650004,0
2008-04-11,2144.0645587978524,0
2008-04-12,2145.076967558423,0
2008-04-13,2146.1241595290926,0
2008-04-14,2147.1979019239293,0
2008-04-15,2126.0,0
2008-04-16,2128.96503118577,0
2008-04-17,2133.43298268653,0
2008-04-18,2137.314382420227,0
2008-04-19,2081.0,0
2008-04-20,2088.7355312357354,0
2008-04-21,2100.0639885712126,0
2008-04-22,2081.0,0
2008-04-23,2132.0,0
2008-04-24,2138.883073411801,0
2008-04-25,2141.1168525644125,0
2008-04-26,2110.0,0
2008-04-27,2114.232749184901,0
2008-04-28,2120.5531569212344,0
2008-04-29,2100.0,0
2008-04-30,2106.5826208430303,0
2008-05-01,2114.1135896580613,0
2008-05-02,2120.359760629744,0
2008-05-03,2136.0,0
2008-05-04,2139.258315758743,0
2008-05-05,2141.1012605181068,0
2008-05-06,2109.0,0
2008-05-07,2113.2763711430407,0
2008-05-08,2119.7077960969154,0
2008-05-09,2125.1793347511207,0
2008-05-10,2129.6525650903345,0
2008-05-11,2133.3361611927835,0
2008-05-12,2136.413746394468,0
2008-05-13,2139.028067107948,0
2008-05-14,2141.28843021955,0
2008-05-15,2143.278370490409,0
2008-05-16,2226.0,0
2008-05-17,2220.835454571714,0
2008-05-18,2210.1851932854647,0
2008-05-19,2201.607168850487,0
2008-05-20,2195.248895511469,0
2008-05-21,2190.651465233518,0
2008-05-22,2187.4061432345934,0
2008-05-23,2185.194698409508,0
2008-05-24,2183.7733561844448,0
2008-05-25,2182.9557759344025,0
2008-05-26,2182.599559716787,0
2008-05-27,2350.0,0
2008-05-28,2318.0,0
2008-05-29,2294.8613147536685,0
2008-05-30,2251.0,0
2008-05-31,2350.0,0
2008-06-01,2322.9995274757403,0
2008-06-02,2316.15259706042,0
2008-06-03,2296.733803697563,0
2008-06-04,2293.810503033108,0
2008-06-05,2279.7662839630225,0
2008-06-06,2279.303274686793,0
2008-06-07,2399.0,0
2008-06-08,2378.033693753421,0
2008-06-09,2361.221159813137,0
2008-06-10,2347.3613546755405,0
2008-06-11,2336.3661642838565,0
2008-06-12,2327.334551157441,0
2008-06-13,2320.2854079695744,0
2008-06-14,2314.534689523932,0
2008-06-15,2310.161694861714,0
2008-06-16,2306.6409421758444,0
2008-06-17,2304.0824034402176,0
2008-06-18,2302.077743970615,0
2008-06-19,2300.749030149228,0
2008-06-20,2299.7754799469176,0
